#Key,Name,Ref:AccountId:Account,StageName,Amount,CloseDate,Type,GL_Fund_Code__c
CE-OPP-01230,FY2024 Major Gift - 01230,CE-ACC-00510,Prospecting,19355.60,2024-12-18,Major Gift,FUND-210-SCHOL
CE-OPP-01231,FY2022 Major Gift - 01231,CE-ACC-00511,Awarded,4412.54,2022-06-09,Major Gift,FUND-320-BLUETECH
CE-OPP-01232,FY2022 Major Gift - 01232,CE-ACC-00512,Prospecting,2054.17,2022-11-22,Major Gift,FUND-410-CAPITAL
CE-OPP-01233,FY2024 Major Gift - 01233,CE-ACC-00513,Closed Won,2148.35,2024-11-23,Major Gift,FUND-100-GEN
CE-OPP-01234,FY2024 Major Gift - 01234,CE-ACC-00514,Closed Won,719.48,2024-11-23,Major Gift,FUND-210-SCHOL
CE-OPP-01235,FY2024 Major Gift - 01235,CE-ACC-00515,Closed Won,3504.42,2024-11-26,Major Gift,FUND-320-BLUETECH
CE-OPP-01236,FY2022 Major Gift - 01236,CE-ACC-00516,Proposal Submitted,4163.59,2022-11-21,Major Gift,FUND-410-CAPITAL
CE-OPP-01237,FY2024 Major Gift - 01237,CE-ACC-00517,Closed Won,4005.21,2024-12-11,Major Gift,FUND-100-GEN
CE-OPP-01238,FY2025 Major Gift - 01238,CE-ACC-00518,Closed Won,4088.24,2025-11-19,Major Gift,FUND-210-SCHOL
CE-OPP-01239,FY2024 Major Gift - 01239,CE-ACC-00519,Closed Won,1928.41,2024-10-22,Major Gift,FUND-320-BLUETECH
CE-OPP-01240,FY2023 Major Gift - 01240,CE-ACC-00520,Closed Won,7959.56,2023-03-02,Major Gift,FUND-410-CAPITAL
CE-OPP-01241,FY2025 Major Gift - 01241,CE-ACC-00521,Closed Won,976.81,2025-09-19,Major Gift,FUND-100-GEN
CE-OPP-01242,FY2022 Major Gift - 01242,CE-ACC-00522,Awarded,5301.10,2022-08-19,Major Gift,FUND-210-SCHOL
CE-OPP-01243,FY2024 Major Gift - 01243,CE-ACC-00523,Closed Won,1821.71,2024-07-12,Major Gift,FUND-320-BLUETECH
CE-OPP-01244,FY2022 Major Gift - 01244,CE-ACC-00524,Closed Won,1718.65,2022-10-14,Major Gift,FUND-410-CAPITAL
CE-OPP-01245,FY2024 Major Gift - 01245,CE-ACC-00525,Closed Won,3605.63,2024-12-03,Major Gift,FUND-100-GEN
CE-OPP-01246,FY2023 Major Gift - 01246,CE-ACC-00526,Closed Lost,2940.67,2023-10-23,Major Gift,FUND-210-SCHOL
CE-OPP-01247,FY2025 Major Gift - 01247,CE-ACC-00527,Closed Won,6118.98,2025-05-03,Major Gift,FUND-320-BLUETECH
CE-OPP-01248,FY2022 Major Gift - 01248,CE-ACC-00528,Closed Won,1422.36,2022-01-15,Major Gift,FUND-410-CAPITAL
CE-OPP-01249,FY2024 Major Gift - 01249,CE-ACC-00529,Awarded,942.53,2024-12-03,Major Gift,FUND-100-GEN
CE-OPP-01250,FY2022 Major Gift - 01250,CE-ACC-00530,Closed Won,31931.56,2022-06-13,Major Gift,FUND-210-SCHOL
CE-OPP-01251,FY2023 Major Gift - 01251,CE-ACC-00531,Closed Won,1739.05,2023-12-24,Major Gift,FUND-320-BLUETECH
CE-OPP-01252,FY2025 Major Gift - 01252,CE-ACC-00532,Closed Won,5889.11,2025-05-17,Major Gift,FUND-410-CAPITAL
CE-OPP-01253,FY2025 Major Gift - 01253,CE-ACC-00533,Closed Won,2990.27,2025-09-26,Major Gift,FUND-100-GEN
CE-OPP-01254,FY2024 Major Gift - 01254,CE-ACC-00534,Awarded,783.62,2024-03-22,Major Gift,FUND-210-SCHOL
CE-OPP-01255,FY2022 Major Gift - 01255,CE-ACC-00535,Closed Won,1690.17,2022-11-11,Major Gift,FUND-320-BLUETECH
CE-OPP-01256,FY2023 Major Gift - 01256,CE-ACC-00536,Closed Won,6227.53,2023-08-21,Major Gift,FUND-410-CAPITAL
CE-OPP-01257,FY2025 Major Gift - 01257,CE-ACC-00537,Closed Won,4129.45,2025-09-22,Major Gift,FUND-100-GEN
CE-OPP-01258,FY2023 Major Gift - 01258,CE-ACC-00538,Closed Won,1311.49,2023-08-03,Major Gift,FUND-210-SCHOL
CE-OPP-01259,FY2025 Major Gift - 01259,CE-ACC-00539,Closed Won,4473.43,2025-01-24,Major Gift,FUND-320-BLUETECH
CE-OPP-01260,FY2024 Major Gift - 01260,CE-ACC-00540,Closed Lost,1944.26,2024-01-27,Major Gift,FUND-410-CAPITAL
CE-OPP-01261,FY2024 Major Gift - 01261,CE-ACC-00541,Closed Won,3447.65,2024-08-19,Major Gift,FUND-100-GEN
CE-OPP-01262,FY2024 Major Gift - 01262,CE-ACC-00542,Closed Won,1425.87,2024-05-25,Major Gift,FUND-210-SCHOL
CE-OPP-01263,FY2023 Major Gift - 01263,CE-ACC-00543,Awarded,3646.45,2023-10-04,Major Gift,FUND-320-BLUETECH
CE-OPP-01264,FY2024 Major Gift - 01264,CE-ACC-00544,Closed Won,4983.01,2024-03-15,Major Gift,FUND-410-CAPITAL
CE-OPP-01265,FY2025 Major Gift - 01265,CE-ACC-00545,Closed Won,1294.92,2025-06-13,Major Gift,FUND-100-GEN
CE-OPP-01266,FY2025 Major Gift - 01266,CE-ACC-00546,Closed Won,17504.81,2025-11-13,Major Gift,FUND-210-SCHOL
CE-OPP-01267,FY2024 Major Gift - 01267,CE-ACC-00547,Closed Lost,9252.11,2024-01-10,Major Gift,FUND-320-BLUETECH
CE-OPP-01268,FY2022 Major Gift - 01268,CE-ACC-00548,Proposal Submitted,3028.47,2022-11-26,Major Gift,FUND-410-CAPITAL
CE-OPP-01269,FY2022 Major Gift - 01269,CE-ACC-00549,Closed Won,1640.15,2022-03-04,Major Gift,FUND-100-GEN
CE-OPP-01270,FY2025 Major Gift - 01270,CE-ACC-00550,Closed Won,13287.55,2025-12-07,Major Gift,FUND-210-SCHOL
CE-OPP-01271,FY2024 Major Gift - 01271,CE-ACC-00551,Closed Won,2538.94,2024-09-20,Major Gift,FUND-320-BLUETECH
CE-OPP-01272,FY2024 Major Gift - 01272,CE-ACC-00552,Proposal Submitted,4276.21,2024-02-24,Major Gift,FUND-410-CAPITAL
CE-OPP-01273,FY2024 Major Gift - 01273,CE-ACC-00553,Closed Won,1828.27,2024-12-04,Major Gift,FUND-100-GEN
CE-OPP-01274,FY2023 Major Gift - 01274,CE-ACC-00554,Awarded,3057.56,2023-10-26,Major Gift,FUND-210-SCHOL
CE-OPP-01275,FY2023 Major Gift - 01275,CE-ACC-00555,Closed Won,1736.99,2023-10-05,Major Gift,FUND-320-BLUETECH
CE-OPP-01276,FY2023 Major Gift - 01276,CE-ACC-00556,Closed Won,2155.63,2023-12-14,Major Gift,FUND-410-CAPITAL
CE-OPP-01277,FY2025 Major Gift - 01277,CE-ACC-00557,Closed Won,7795.27,2025-04-28,Major Gift,FUND-100-GEN
CE-OPP-01278,FY2022 Major Gift - 01278,CE-ACC-00558,Closed Won,1244.05,2022-12-10,Major Gift,FUND-210-SCHOL
CE-OPP-01279,FY2022 Major Gift - 01279,CE-ACC-00559,Closed Won,6040.03,2022-03-08,Major Gift,FUND-320-BLUETECH
CE-OPP-01280,FY2022 Major Gift - 01280,CE-ACC-00560,Closed Won,926.37,2022-12-12,Major Gift,FUND-410-CAPITAL
CE-OPP-01281,FY2024 Major Gift - 01281,CE-ACC-00561,Closed Won,24097.81,2024-03-18,Major Gift,FUND-100-GEN
CE-OPP-01282,FY2025 Major Gift - 01282,CE-ACC-00562,Awarded,25597.51,2025-01-28,Major Gift,FUND-210-SCHOL
CE-OPP-01283,FY2025 Major Gift - 01283,CE-ACC-00563,Awarded,1528.86,2025-11-07,Major Gift,FUND-320-BLUETECH
CE-OPP-01284,FY2025 Major Gift - 01284,CE-ACC-00564,Closed Won,2104.90,2025-04-19,Major Gift,FUND-410-CAPITAL
CE-OPP-01285,FY2023 Major Gift - 01285,CE-ACC-00565,Closed Won,6004.16,2023-03-13,Major Gift,FUND-100-GEN
CE-OPP-01286,FY2023 Major Gift - 01286,CE-ACC-00566,Closed Won,2030.93,2023-01-15,Major Gift,FUND-210-SCHOL
CE-OPP-01287,FY2023 Major Gift - 01287,CE-ACC-00567,Prospecting,8832.51,2023-09-15,Major Gift,FUND-320-BLUETECH
CE-OPP-01288,FY2023 Major Gift - 01288,CE-ACC-00568,Closed Won,4828.24,2023-07-11,Major Gift,FUND-410-CAPITAL
CE-OPP-01289,FY2023 Major Gift - 01289,CE-ACC-00569,Closed Won,695.59,2023-10-01,Major Gift,FUND-100-GEN
CE-OPP-01290,FY2023 Major Gift - 01290,CE-ACC-00570,Closed Won,3440.30,2023-11-26,Major Gift,FUND-210-SCHOL
CE-OPP-01291,FY2025 Major Gift - 01291,CE-ACC-00571,Closed Won,9172.37,2025-01-24,Major Gift,FUND-320-BLUETECH
CE-OPP-01292,FY2024 Major Gift - 01292,CE-ACC-00572,Closed Lost,768.49,2024-09-16,Major Gift,FUND-410-CAPITAL
CE-OPP-01293,FY2024 Major Gift - 01293,CE-ACC-00573,Closed Won,3147.34,2024-06-13,Major Gift,FUND-100-GEN
CE-OPP-01294,FY2024 Major Gift - 01294,CE-ACC-00574,Closed Won,2776.22,2024-02-13,Major Gift,FUND-210-SCHOL
CE-OPP-01295,FY2022 Major Gift - 01295,CE-ACC-00575,Closed Won,20377.64,2022-03-22,Major Gift,FUND-320-BLUETECH
CE-OPP-01296,FY2024 Major Gift - 01296,CE-ACC-00576,Closed Won,4872.76,2024-12-28,Major Gift,FUND-410-CAPITAL
CE-OPP-01297,FY2024 Major Gift - 01297,CE-ACC-00577,Proposal Submitted,1999.34,2024-08-09,Major Gift,FUND-100-GEN
CE-OPP-01298,FY2022 Major Gift - 01298,CE-ACC-00578,Closed Won,2030.30,2022-03-16,Major Gift,FUND-210-SCHOL
CE-OPP-01299,FY2024 Major Gift - 01299,CE-ACC-00579,Closed Lost,2436.69,2024-12-14,Major Gift,FUND-320-BLUETECH
CE-OPP-01300,FY2024 Major Gift - 01300,CE-ACC-00580,Closed Won,7516.41,2024-01-11,Major Gift,FUND-410-CAPITAL
CE-OPP-01301,FY2023 Major Gift - 01301,CE-ACC-00581,Closed Won,2544.87,2023-01-23,Major Gift,FUND-100-GEN
CE-OPP-01302,FY2022 Major Gift - 01302,CE-ACC-00582,Awarded,2686.72,2022-09-20,Major Gift,FUND-210-SCHOL
CE-OPP-01303,FY2022 Major Gift - 01303,CE-ACC-00583,Closed Won,13125.42,2022-03-26,Major Gift,FUND-320-BLUETECH
CE-OPP-01304,FY2023 Major Gift - 01304,CE-ACC-00584,Closed Won,1565.53,2023-08-17,Major Gift,FUND-410-CAPITAL
CE-OPP-01305,FY2025 Major Gift - 01305,CE-ACC-00585,Closed Won,1594.93,2025-11-03,Major Gift,FUND-100-GEN
CE-OPP-01306,FY2024 Major Gift - 01306,CE-ACC-00586,Closed Won,1398.80,2024-05-23,Major Gift,FUND-210-SCHOL
CE-OPP-01307,FY2023 Major Gift - 01307,CE-ACC-00587,Closed Lost,7951.92,2023-06-04,Major Gift,FUND-320-BLUETECH
CE-OPP-01308,FY2025 Major Gift - 01308,CE-ACC-00588,Closed Lost,3878.02,2025-06-27,Major Gift,FUND-410-CAPITAL
CE-OPP-01309,FY2024 Major Gift - 01309,CE-ACC-00589,Closed Won,1060.04,2024-04-02,Major Gift,FUND-100-GEN
CE-OPP-01310,FY2024 Major Gift - 01310,CE-ACC-00590,Closed Won,38314.90,2024-12-22,Major Gift,FUND-210-SCHOL
CE-OPP-01311,FY2024 Major Gift - 01311,CE-ACC-00591,Closed Won,2575.36,2024-11-11,Major Gift,FUND-320-BLUETECH
CE-OPP-01312,FY2023 Major Gift - 01312,CE-ACC-00592,Closed Won,5659.51,2023-12-15,Major Gift,FUND-410-CAPITAL
CE-OPP-01313,FY2023 Major Gift - 01313,CE-ACC-00593,Closed Won,10730.22,2023-12-18,Major Gift,FUND-100-GEN
CE-OPP-01314,FY2022 Major Gift - 01314,CE-ACC-00594,Proposal Submitted,17489.42,2022-03-27,Major Gift,FUND-210-SCHOL
CE-OPP-01315,FY2022 Major Gift - 01315,CE-ACC-00595,Closed Won,3705.54,2022-09-05,Major Gift,FUND-320-BLUETECH
CE-OPP-01316,FY2022 Major Gift - 01316,CE-ACC-00596,Closed Won,2388.97,2022-02-06,Major Gift,FUND-410-CAPITAL
CE-OPP-01317,FY2024 Major Gift - 01317,CE-ACC-00597,Closed Won,2711.24,2024-06-17,Major Gift,FUND-100-GEN
CE-OPP-01318,FY2023 Major Gift - 01318,CE-ACC-00598,Closed Won,4061.70,2023-11-09,Major Gift,FUND-210-SCHOL
CE-OPP-01319,FY2024 Major Gift - 01319,CE-ACC-00599,Prospecting,4457.88,2024-03-11,Major Gift,FUND-320-BLUETECH
CE-OPP-01320,FY2024 Major Gift - 01320,CE-ACC-00600,Awarded,5235.93,2024-06-07,Major Gift,FUND-410-CAPITAL
CE-OPP-01321,FY2025 Major Gift - 01321,CE-ACC-00601,Closed Won,2401.78,2025-11-21,Major Gift,FUND-100-GEN
CE-OPP-01322,FY2023 Major Gift - 01322,CE-ACC-00602,Closed Won,4258.50,2023-11-15,Major Gift,FUND-210-SCHOL
CE-OPP-01323,FY2025 Major Gift - 01323,CE-ACC-00603,Closed Won,415.52,2025-09-02,Major Gift,FUND-320-BLUETECH
CE-OPP-01324,FY2023 Major Gift - 01324,CE-ACC-00604,Closed Won,3021.18,2023-06-24,Major Gift,FUND-410-CAPITAL
CE-OPP-01325,FY2023 Major Gift - 01325,CE-ACC-00605,Closed Won,3789.16,2023-02-08,Major Gift,FUND-100-GEN
CE-OPP-01326,FY2023 Major Gift - 01326,CE-ACC-00606,Closed Won,1837.11,2023-12-11,Major Gift,FUND-210-SCHOL
CE-OPP-01327,FY2023 Major Gift - 01327,CE-ACC-00607,Closed Won,4656.57,2023-08-11,Major Gift,FUND-320-BLUETECH
CE-OPP-01328,FY2023 Major Gift - 01328,CE-ACC-00608,Closed Won,1258.63,2023-07-11,Major Gift,FUND-410-CAPITAL
CE-OPP-01329,FY2024 Major Gift - 01329,CE-ACC-00609,Closed Won,2008.64,2024-04-18,Major Gift,FUND-100-GEN
CE-OPP-01330,FY2023 Major Gift - 01330,CE-ACC-00610,Awarded,1913.95,2023-11-04,Major Gift,FUND-210-SCHOL
CE-OPP-01331,FY2023 Major Gift - 01331,CE-ACC-00611,Closed Won,1528.64,2023-12-17,Major Gift,FUND-320-BLUETECH
CE-OPP-01332,FY2024 Major Gift - 01332,CE-ACC-00612,Closed Won,3165.84,2024-12-12,Major Gift,FUND-410-CAPITAL
CE-OPP-01333,FY2022 Major Gift - 01333,CE-ACC-00613,Closed Won,1228.65,2022-10-24,Major Gift,FUND-100-GEN
CE-OPP-01334,FY2025 Major Gift - 01334,CE-ACC-00614,Closed Lost,2077.66,2025-08-13,Major Gift,FUND-210-SCHOL
CE-OPP-01335,FY2023 Major Gift - 01335,CE-ACC-00615,Closed Won,1229.85,2023-08-02,Major Gift,FUND-320-BLUETECH
CE-OPP-01336,FY2025 Major Gift - 01336,CE-ACC-00616,Closed Won,4035.26,2025-11-07,Major Gift,FUND-410-CAPITAL
CE-OPP-01337,FY2023 Major Gift - 01337,CE-ACC-00617,Closed Lost,11195.26,2023-10-10,Major Gift,FUND-100-GEN
CE-OPP-01338,FY2025 Major Gift - 01338,CE-ACC-00618,Proposal Submitted,4585.84,2025-08-21,Major Gift,FUND-210-SCHOL
CE-OPP-01339,FY2024 Major Gift - 01339,CE-ACC-00619,Closed Won,3933.04,2024-05-15,Major Gift,FUND-320-BLUETECH
CE-OPP-01340,FY2024 Major Gift - 01340,CE-ACC-00620,Closed Won,1179.95,2024-11-26,Major Gift,FUND-410-CAPITAL
CE-OPP-01341,FY2024 Major Gift - 01341,CE-ACC-00621,Proposal Submitted,7007.13,2024-09-13,Major Gift,FUND-100-GEN
CE-OPP-01342,FY2022 Major Gift - 01342,CE-ACC-00622,Closed Won,2946.85,2022-06-13,Major Gift,FUND-210-SCHOL
CE-OPP-01343,FY2023 Major Gift - 01343,CE-ACC-00623,Closed Won,7852.14,2023-09-25,Major Gift,FUND-320-BLUETECH
CE-OPP-01344,FY2022 Major Gift - 01344,CE-ACC-00624,Closed Won,10815.54,2022-02-14,Major Gift,FUND-410-CAPITAL
CE-OPP-01345,FY2023 Major Gift - 01345,CE-ACC-00625,Closed Won,924.56,2023-11-15,Major Gift,FUND-100-GEN
CE-OPP-01346,FY2024 Major Gift - 01346,CE-ACC-00626,Closed Lost,19324.88,2024-04-27,Major Gift,FUND-210-SCHOL
CE-OPP-01347,FY2023 Major Gift - 01347,CE-ACC-00627,Closed Won,2586.43,2023-01-18,Major Gift,FUND-320-BLUETECH
CE-OPP-01348,FY2025 Major Gift - 01348,CE-ACC-00628,Closed Won,7045.90,2025-04-10,Major Gift,FUND-410-CAPITAL
CE-OPP-01349,FY2024 Major Gift - 01349,CE-ACC-00629,Closed Won,1456.20,2024-04-23,Major Gift,FUND-100-GEN
CE-OPP-01350,FY2023 Major Gift - 01350,CE-ACC-00630,Closed Won,870.68,2023-03-28,Major Gift,FUND-210-SCHOL
CE-OPP-01351,FY2023 Major Gift - 01351,CE-ACC-00631,Closed Won,3022.28,2023-01-20,Major Gift,FUND-320-BLUETECH
CE-OPP-01352,FY2023 Major Gift - 01352,CE-ACC-00632,Closed Won,8756.54,2023-04-09,Major Gift,FUND-410-CAPITAL
CE-OPP-01353,FY2024 Major Gift - 01353,CE-ACC-00633,Closed Won,2083.74,2024-08-11,Major Gift,FUND-100-GEN
CE-OPP-01354,FY2024 Major Gift - 01354,CE-ACC-00634,Closed Won,4222.40,2024-12-11,Major Gift,FUND-210-SCHOL
CE-OPP-01355,FY2025 Major Gift - 01355,CE-ACC-00635,Prospecting,14992.20,2025-01-27,Major Gift,FUND-320-BLUETECH
CE-OPP-01356,FY2025 Major Gift - 01356,CE-ACC-00636,Closed Lost,4576.63,2025-04-26,Major Gift,FUND-410-CAPITAL
CE-OPP-01357,FY2024 Major Gift - 01357,CE-ACC-00637,Closed Lost,4591.04,2024-06-13,Major Gift,FUND-100-GEN
CE-OPP-01358,FY2024 Major Gift - 01358,CE-ACC-00638,Closed Won,2409.05,2024-01-16,Major Gift,FUND-210-SCHOL
CE-OPP-01359,FY2025 Major Gift - 01359,CE-ACC-00639,Closed Won,9632.12,2025-03-01,Major Gift,FUND-320-BLUETECH
CE-OPP-01360,FY2022 Major Gift - 01360,CE-ACC-00640,Closed Lost,2758.20,2022-12-08,Major Gift,FUND-410-CAPITAL
CE-OPP-01361,FY2024 Major Gift - 01361,CE-ACC-00641,Closed Won,13426.58,2024-09-11,Major Gift,FUND-100-GEN
CE-OPP-01362,FY2023 Major Gift - 01362,CE-ACC-00642,Closed Won,1836.59,2023-11-25,Major Gift,FUND-210-SCHOL
CE-OPP-01363,FY2024 Major Gift - 01363,CE-ACC-00643,Closed Won,9619.22,2024-11-27,Major Gift,FUND-320-BLUETECH
CE-OPP-01364,FY2025 Major Gift - 01364,CE-ACC-00644,Closed Won,2925.89,2025-05-21,Major Gift,FUND-410-CAPITAL
CE-OPP-01365,FY2023 Major Gift - 01365,CE-ACC-00645,Closed Won,11946.66,2023-11-20,Major Gift,FUND-100-GEN
CE-OPP-01366,FY2023 Major Gift - 01366,CE-ACC-00646,Proposal Submitted,3115.97,2023-12-01,Major Gift,FUND-210-SCHOL
CE-OPP-01367,FY2024 Major Gift - 01367,CE-ACC-00647,Closed Won,3388.60,2024-01-13,Major Gift,FUND-320-BLUETECH
CE-OPP-01368,FY2024 Major Gift - 01368,CE-ACC-00648,Awarded,9166.87,2024-03-02,Major Gift,FUND-410-CAPITAL
CE-OPP-01369,FY2024 Major Gift - 01369,CE-ACC-00649,Closed Won,3081.64,2024-10-02,Major Gift,FUND-100-GEN
CE-OPP-01370,FY2023 Major Gift - 01370,CE-ACC-00650,Prospecting,23290.11,2023-01-09,Major Gift,FUND-210-SCHOL
CE-OPP-01371,FY2024 Major Gift - 01371,CE-ACC-00651,Closed Won,4006.75,2024-10-08,Major Gift,FUND-320-BLUETECH
CE-OPP-01372,FY2024 Major Gift - 01372,CE-ACC-00652,Awarded,1610.79,2024-08-25,Major Gift,FUND-410-CAPITAL
CE-OPP-01373,FY2023 Major Gift - 01373,CE-ACC-00653,Closed Lost,2306.83,2023-12-07,Major Gift,FUND-100-GEN
CE-OPP-01374,FY2023 Major Gift - 01374,CE-ACC-00654,Closed Won,570.07,2023-11-10,Major Gift,FUND-210-SCHOL
CE-OPP-01375,FY2022 Major Gift - 01375,CE-ACC-00655,Closed Won,632.83,2022-06-13,Major Gift,FUND-320-BLUETECH
CE-OPP-01376,FY2022 Major Gift - 01376,CE-ACC-00656,Closed Lost,1421.01,2022-11-21,Major Gift,FUND-410-CAPITAL
CE-OPP-01377,FY2024 Major Gift - 01377,CE-ACC-00657,Closed Won,7045.30,2024-06-28,Major Gift,FUND-100-GEN
CE-OPP-01378,FY2025 Major Gift - 01378,CE-ACC-00658,Awarded,5430.31,2025-06-04,Major Gift,FUND-210-SCHOL
CE-OPP-01379,FY2023 Major Gift - 01379,CE-ACC-00659,Prospecting,2654.18,2023-08-06,Major Gift,FUND-320-BLUETECH
CE-OPP-01380,FY2024 Major Gift - 01380,CE-ACC-00660,Closed Won,5609.83,2024-06-19,Major Gift,FUND-410-CAPITAL
CE-OPP-01381,FY2022 Major Gift - 01381,CE-ACC-00661,Closed Won,2524.49,2022-05-15,Major Gift,FUND-100-GEN
CE-OPP-01382,FY2022 Major Gift - 01382,CE-ACC-00662,Awarded,3047.52,2022-09-23,Major Gift,FUND-210-SCHOL
CE-OPP-01383,FY2023 Major Gift - 01383,CE-ACC-00663,Closed Won,1404.40,2023-12-09,Major Gift,FUND-320-BLUETECH
CE-OPP-01384,FY2022 Major Gift - 01384,CE-ACC-00664,Closed Won,849.68,2022-12-09,Major Gift,FUND-410-CAPITAL
CE-OPP-01385,FY2023 Major Gift - 01385,CE-ACC-00665,Closed Won,5325.82,2023-09-02,Major Gift,FUND-100-GEN
CE-OPP-01386,FY2025 Major Gift - 01386,CE-ACC-00666,Closed Won,7751.65,2025-04-05,Major Gift,FUND-210-SCHOL
CE-OPP-01387,FY2025 Major Gift - 01387,CE-ACC-00667,Closed Won,1691.69,2025-02-02,Major Gift,FUND-320-BLUETECH
CE-OPP-01388,FY2023 Major Gift - 01388,CE-ACC-00668,Proposal Submitted,4283.95,2023-12-27,Major Gift,FUND-410-CAPITAL
CE-OPP-01389,FY2022 Major Gift - 01389,CE-ACC-00669,Closed Lost,3478.74,2022-01-25,Major Gift,FUND-100-GEN
CE-OPP-01390,FY2025 Major Gift - 01390,CE-ACC-00670,Closed Won,1829.75,2025-09-19,Major Gift,FUND-210-SCHOL
CE-OPP-01391,FY2025 Major Gift - 01391,CE-ACC-00671,Closed Won,1130.27,2025-01-10,Major Gift,FUND-320-BLUETECH
CE-OPP-01392,FY2024 Major Gift - 01392,CE-ACC-00672,Closed Won,18237.70,2024-12-17,Major Gift,FUND-410-CAPITAL
CE-OPP-01393,FY2024 Major Gift - 01393,CE-ACC-00673,Closed Won,3057.36,2024-12-11,Major Gift,FUND-100-GEN
CE-OPP-01394,FY2024 Major Gift - 01394,CE-ACC-00674,Closed Won,6627.80,2024-11-09,Major Gift,FUND-210-SCHOL
CE-OPP-01395,FY2022 Major Gift - 01395,CE-ACC-00675,Closed Lost,3029.14,2022-03-03,Major Gift,FUND-320-BLUETECH
CE-OPP-01396,FY2024 Major Gift - 01396,CE-ACC-00676,Proposal Submitted,8978.21,2024-02-27,Major Gift,FUND-410-CAPITAL
CE-OPP-01397,FY2023 Major Gift - 01397,CE-ACC-00677,Closed Lost,17221.89,2023-12-13,Major Gift,FUND-100-GEN
CE-OPP-01398,FY2024 Major Gift - 01398,CE-ACC-00678,Proposal Submitted,1737.46,2024-06-16,Major Gift,FUND-210-SCHOL
CE-OPP-01399,FY2024 Major Gift - 01399,CE-ACC-00679,Closed Won,5302.63,2024-09-25,Major Gift,FUND-320-BLUETECH
CE-OPP-01400,FY2024 Major Gift - 01400,CE-ACC-00680,Closed Won,3665.92,2024-12-23,Major Gift,FUND-410-CAPITAL
CE-OPP-01401,FY2024 Major Gift - 01401,CE-ACC-00681,Closed Won,8861.05,2024-11-23,Major Gift,FUND-100-GEN
CE-OPP-01402,FY2023 Major Gift - 01402,CE-ACC-00682,Closed Won,13030.39,2023-07-06,Major Gift,FUND-210-SCHOL
CE-OPP-01403,FY2025 Major Gift - 01403,CE-ACC-00683,Closed Won,5219.04,2025-07-24,Major Gift,FUND-320-BLUETECH
CE-OPP-01404,FY2023 Major Gift - 01404,CE-ACC-00684,Closed Lost,4729.68,2023-10-13,Major Gift,FUND-410-CAPITAL
CE-OPP-01405,FY2023 Major Gift - 01405,CE-ACC-00685,Closed Won,674.91,2023-01-04,Major Gift,FUND-100-GEN
CE-OPP-01406,FY2022 Major Gift - 01406,CE-ACC-00686,Closed Lost,394.77,2022-12-09,Major Gift,FUND-210-SCHOL
CE-OPP-01407,FY2025 Major Gift - 01407,CE-ACC-00687,Awarded,2366.97,2025-01-11,Major Gift,FUND-320-BLUETECH
CE-OPP-01408,FY2025 Major Gift - 01408,CE-ACC-00688,Prospecting,1936.16,2025-04-27,Major Gift,FUND-410-CAPITAL
CE-OPP-01409,FY2023 Major Gift - 01409,CE-ACC-00689,Closed Won,14189.07,2023-09-07,Major Gift,FUND-100-GEN
CE-OPP-01410,FY2024 Major Gift - 01410,CE-ACC-00690,Awarded,1766.53,2024-02-17,Major Gift,FUND-210-SCHOL
CE-OPP-01411,FY2023 Major Gift - 01411,CE-ACC-00691,Closed Won,2252.66,2023-11-08,Major Gift,FUND-320-BLUETECH
CE-OPP-01412,FY2022 Major Gift - 01412,CE-ACC-00692,Closed Won,709.87,2022-07-10,Major Gift,FUND-410-CAPITAL
CE-OPP-01413,FY2024 Major Gift - 01413,CE-ACC-00693,Closed Won,4121.58,2024-11-20,Major Gift,FUND-100-GEN
CE-OPP-01414,FY2023 Major Gift - 01414,CE-ACC-00694,Closed Won,14316.52,2023-12-13,Major Gift,FUND-210-SCHOL
CE-OPP-01415,FY2023 Major Gift - 01415,CE-ACC-00695,Closed Won,3535.57,2023-12-10,Major Gift,FUND-320-BLUETECH
CE-OPP-01416,FY2023 Major Gift - 01416,CE-ACC-00696,Awarded,6309.09,2023-05-08,Major Gift,FUND-410-CAPITAL
CE-OPP-01417,FY2023 Major Gift - 01417,CE-ACC-00697,Closed Won,5488.66,2023-06-25,Major Gift,FUND-100-GEN
CE-OPP-01418,FY2023 Major Gift - 01418,CE-ACC-00698,Closed Lost,2089.23,2023-01-06,Major Gift,FUND-210-SCHOL
CE-OPP-01419,FY2024 Major Gift - 01419,CE-ACC-00699,Closed Won,3073.86,2024-01-19,Major Gift,FUND-320-BLUETECH
CE-OPP-01420,FY2022 Major Gift - 01420,CE-ACC-00700,Closed Won,295.58,2022-12-15,Major Gift,FUND-410-CAPITAL
CE-OPP-01421,FY2022 Major Gift - 01421,CE-ACC-00701,Closed Won,1095.62,2022-12-04,Major Gift,FUND-100-GEN
CE-OPP-01422,FY2024 Major Gift - 01422,CE-ACC-00702,Closed Won,6562.88,2024-12-17,Major Gift,FUND-210-SCHOL
CE-OPP-01423,FY2025 Major Gift - 01423,CE-ACC-00703,Prospecting,3236.01,2025-12-28,Major Gift,FUND-320-BLUETECH
CE-OPP-01424,FY2023 Major Gift - 01424,CE-ACC-00704,Closed Won,886.82,2023-12-12,Major Gift,FUND-410-CAPITAL
CE-OPP-01425,FY2023 Major Gift - 01425,CE-ACC-00705,Closed Won,12171.63,2023-03-16,Major Gift,FUND-100-GEN
